id,object,result_position,cid,internal_review_id,is_user_local_guide,lang,origin,place_id,place_name,published_at,published_at_datetime,pictures,place_average_score,review_link,response_from_owner,score,text,total_likes,total_reviews,user_name,user_link,user_internal_id,user_reviews_count,user_image_url,visited_in,zero_x,collected_at,input_url,input_sort_by,input_language
"8079671","result","1","9103609276495081355","ChdDSUhNMG9nS0VJQ0FnSUNsemZ6VjlBRRAB","f","en","Google","ChIJsYWtlwQodTERi69wa2eEVn4","Happiness International Hospital","5 months ago","2023-11-24 07:01:02.649493+00","","3.5","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNsemZ6VjlBRRAB!2m1!1s0x0:0x7e5684676b70af8b!3m1!1s2@1:CIHM0ogKEICAgIClzfzV9AE%7CCgwIrpSBqwYQiPTZtQI%7C?hl=en","","1","Terrible experience with Dr Nguyen Thi Tuyet Anh. I brought my wife there earlier this month and she’s currently at the month of eight. We have some concerns about C section and natural procedure. Dr Nguyen Thi Tuyet Anh was quite rude by her way of approach, challenged the patient back without giving proper consultation. She was also rushing to wrap up the session since knowing we may not pick Hanh Phuc hospital when birth delivery. The service is poor and not up to the level of pricing. We went to AIH with the same situation and have completely different experiences. Hence, we ended up with AIH eventually.","2","426","Triet Nguyen (Cris Ng)","https://www.google.com/maps/contrib/116972271820547361150?hl=en","116972271820547361150","3","https://lh3.googleusercontent.com/a-/ALV-UjWeOSoOsR_0FNgv15Li7pGxHFvW5TnSrEOrnB-NerAJYBY8R5ZD=s120-c-rp-mo-br100",,"0x0:0x7e5684676b70af8b","2024-05-06 07:30:48.94887+00","https://www.google.com/maps/place/Happiness+International+Hospital/@10.8682589,106.6423653,13z/data=!4m12!1m2!2m1!1zYuG7h25oIHZp4buHbiBiw6xuaCBkxrDGoW5n!3m8!1s0x3175280497ad85b1:0x7e5684676b70af8b!8m2!3d10.8682589!4d106.7144631!9m1!1b1!15sChti4buHbmggdmnhu4duIGLDrG5oIGTGsMahbmdaHSIbYuG7h25oIHZp4buHbiBiw6xuaCBkxrDGoW5nkgEIaG9zcGl0YWyaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVTkxOMkpsWW5oblJSQULgAQA!16s%2Fg%2F1tsym80h?entry=ttu","most_relevant","English (United States)"
"8079672","result","2","9103609276495081355","ChdDSUhNMG9nS0VJQ0FnSURwdzctMWhnRRAB","f","en","Google","ChIJsYWtlwQodTERi69wa2eEVn4","Happiness International Hospital","8 months ago","2023-08-28 04:29:28.41884+00","","3.5","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURwdzctMWhnRRAB!2m1!1s0x0:0x7e5684676b70af8b!3m1!1s2@1:CIHM0ogKEICAgIDpw7-1hgE%7CCgwIqMWwpwYQwPvbxwE%7C?hl=en","","5","I am a TAIWANESE My wife and I lived here for birth the baby The cost is not cheap I spent about 80 million But worth it There was a Pediatrician stay with my wife and body checkup for my baby And reported to me the situation of baby The doctor explained the situation of baby patiently and carefully This is my first kid,I am nervous and at a loss The nurse here assistanced me a lot The most important is I trust the hospital I had been to many hospitals in VIET NAM I feel most of them tried to perfunctory me But this hospital reaching Taiwan's medical level Any way,if you have sufficient budget,here is a good choose But the meal there is not delicious,haha","1","426","林祐岑","https://www.google.com/maps/contrib/114917321520306559963?hl=en","114917321520306559963","7","https://lh3.googleusercontent.com/a/ACg8ocIn2sXkKpOleKKgMUOO9UMkW1C4VjKYk8WVUOByRlKtTueRxw=s120-c-rp-mo-br100",,"0x0:0x7e5684676b70af8b","2024-05-06 07:30:49.376107+00","https://www.google.com/maps/place/Happiness+International+Hospital/@10.8682589,106.6423653,13z/data=!4m12!1m2!2m1!1zYuG7h25oIHZp4buHbiBiw6xuaCBkxrDGoW5n!3m8!1s0x3175280497ad85b1:0x7e5684676b70af8b!8m2!3d10.8682589!4d106.7144631!9m1!1b1!15sChti4buHbmggdmnhu4duIGLDrG5oIGTGsMahbmdaHSIbYuG7h25oIHZp4buHbiBiw6xuaCBkxrDGoW5nkgEIaG9zcGl0YWyaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVTkxOMkpsWW5oblJSQULgAQA!16s%2Fg%2F1tsym80h?entry=ttu","most_relevant","English (United States)"
"8079673","result","3","9103609276495081355","ChZDSUhNMG9nS0VJQ0FnSUNDLUl1VVZ3EAE","t","en","Google","ChIJsYWtlwQodTERi69wa2eEVn4","Happiness International Hospital","2 years ago","2020-08-11 10:26:10.222562+00","https://lh5.googleusercontent.com/p/AF1QipNe4o38HwVtivVLH4Idfjx-iOttxZOahJcbPtFn, https://lh5.googleusercontent.com/p/AF1QipNT8T6zO-MJJGuPLmGHG28hyX42KbEZt35O6Zmx, https://lh5.googleusercontent.com/p/AF1QipPVy65T--02Q4f7Wix3KTfYqQehp0g9v3g9qH1H, https://lh5.googleusercontent.com/p/AF1QipMCwyRf_NvYkIQtJvrif5jkiKLH7ZHRmazefHTf, https://lh5.googleusercontent.com/p/AF1QipMwSrO-0zaI0w_mYJO5zarVAI0S3UuuAz65Uczl, https://lh5.googleusercontent.com/p/AF1QipMaudiC-HYcVMELnyIppBguwGf-GV8VTvXU5ZY6, https://lh5.googleusercontent.com/p/AF1QipPb_VXjJDvIjI0E3pvL_YId5EcD_8czrkOYD1pp, https://lh5.googleusercontent.com/p/AF1QipMx2zNSiCw3h0GRY9L4D-dsHpKaGgwmy4BzZZJG, https://lh5.googleusercontent.com/p/AF1QipOa9Um5NMRk9bBnYwtIB0JcSwjtRk8rofRl0PfI, https://lh5.googleusercontent.com/p/AF1QipP-utpHFVz0ZtFHj36N-DC8VPKa3TrFczInDgN5","3.5","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNDLUl1VVZ3EAE!2m1!1s0x0:0x7e5684676b70af8b!3m1!1s2@1:CIHM0ogKEICAgICC-IuUVw%7CCgwIw963iQYQqNeynAM%7C?hl=en","","5","Clean and good services. However, it maybe more expensive than others.","3","426","Ken Nguyen","https://www.google.com/maps/contrib/111447779515382247193?hl=en","111447779515382247193","254","https://lh3.googleusercontent.com/a-/ALV-UjWc1yXJuTNhk_ceP3I8Ur8FHvJeRPALvyvcrbuZt-cPUy8zbKU4qA=s120-c-rp-mo-ba5-br100",,"0x0:0x7e5684676b70af8b","2024-05-06 07:30:49.812683+00","https://www.google.com/maps/place/Happiness+International+Hospital/@10.8682589,106.6423653,13z/data=!4m12!1m2!2m1!1zYuG7h25oIHZp4buHbiBiw6xuaCBkxrDGoW5n!3m8!1s0x3175280497ad85b1:0x7e5684676b70af8b!8m2!3d10.8682589!4d106.7144631!9m1!1b1!15sChti4buHbmggdmnhu4duIGLDrG5oIGTGsMahbmdaHSIbYuG7h25oIHZp4buHbiBiw6xuaCBkxrDGoW5nkgEIaG9zcGl0YWyaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVTkxOMkpsWW5oblJSQULgAQA!16s%2Fg%2F1tsym80h?entry=ttu","most_relevant","English (United States)"
"8079674","result","4","9103609276495081355","ChdDSUhNMG9nS0VJQ0FnSUNobGJuNmd3RRAB","t","en","Google","ChIJsYWtlwQodTERi69wa2eEVn4","Happiness International Hospital","a year ago","2023-02-18 09:48:20.597894+00","","3.5","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNobGJuNmd3RRAB!2m1!1s0x0:0x7e5684676b70af8b!3m1!1s2@1:CIHM0ogKEICAgIChlbn6gwE%7CCgwI5L3CnwYQ8MaMnQI%7C?hl=en","","2","This is NOT an international hospital. None of the staff can speak English beyond a ""hello"" and some poorly stringed together words. The nurses are very forgetful and make frequent mistakes, at least a couple a day. You will need to make sure you check if they did what is scheduled every day. The meals and rooms are great, and the doctors are very good at surgery however. You will pay for services you don't necessarily use as part of a ""deposit"". The ""deposit"" is non-refundable, so be prepared to accept that. It is small money end of the day, but a bit of a disgusting predatory practice.","0","426","Alexiy","https://www.google.com/maps/contrib/110011371684312786914?hl=en","110011371684312786914","27","https://lh3.googleusercontent.com/a-/ALV-UjV9K22E72Eh7vJtydQ2a_hPIONf3QHCTLnKpz1BWIl9Z_hUvGm6=s120-c-rp-mo-ba3-br100",,"0x0:0x7e5684676b70af8b","2024-05-06 07:30:50.24589+00","https://www.google.com/maps/place/Happiness+International+Hospital/@10.8682589,106.6423653,13z/data=!4m12!1m2!2m1!1zYuG7h25oIHZp4buHbiBiw6xuaCBkxrDGoW5n!3m8!1s0x3175280497ad85b1:0x7e5684676b70af8b!8m2!3d10.8682589!4d106.7144631!9m1!1b1!15sChti4buHbmggdmnhu4duIGLDrG5oIGTGsMahbmdaHSIbYuG7h25oIHZp4buHbiBiw6xuaCBkxrDGoW5nkgEIaG9zcGl0YWyaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVTkxOMkpsWW5oblJSQULgAQA!16s%2Fg%2F1tsym80h?entry=ttu","most_relevant","English (United States)"
"8079675","result","5","9103609276495081355","ChdDSUhNMG9nS0VJQ0FnSUNzejdqX3JBRRAB","t","en","Google","ChIJsYWtlwQodTERi69wa2eEVn4","Happiness International Hospital","4 years ago","2020-02-18 06:49:12.489134+00","https://lh5.googleusercontent.com/p/AF1QipNFDtIwORP2QheKmXny82fHqHOg7KGjq53e0q-P, https://lh5.googleusercontent.com/p/AF1QipOo4JuaMw14o-9zSU2TdlwKx--xDk-RVhEYS2nG, https://lh5.googleusercontent.com/p/AF1QipNI8jo9Wtx4Bg4cViAt0t9HZEoyeNYfVozpxzYy, https://lh5.googleusercontent.com/p/AF1QipOI0N0BMEu43NppT5HwV2sHJ0zLf4xO6u-nWG5A, https://lh5.googleusercontent.com/p/AF1QipNmruI8J1eOSAo-C1adHJhnwUkyyz7NrEq8bjHX, https://lh5.googleusercontent.com/p/AF1QipMQBx_95P4vdsI9mKO1vduvDOmYO8tQDPrhfjUa, https://lh5.googleusercontent.com/p/AF1QipMSlMKxCv0Qit7Uzczfm9KdMfhIL7IV8v4sEDcS, https://lh5.googleusercontent.com/p/AF1QipOi4Vgmss1wcvrAbi4veeFwZej2eFJCS0HqG3ei, https://lh5.googleusercontent.com/p/AF1QipNAAAXbcdYgTeraHoayHbZAdLxx_BJnAtawPcp2, https://lh5.googleusercontent.com/p/AF1QipPkA03OTwALNWtJp8UacXEqoycGHVkXzqc53hMv, https://lh5.googleusercontent.com/p/AF1QipO0Da4074h2G60KrgcLokWUJDNN0v6R-o5GW5_x, https://lh5.googleusercontent.com/p/AF1QipNe2Ybl6-bwORFEZHju1Epip0x_vkhq-KQCttCN, https://lh5.googleusercontent.com/p/AF1QipN0_CC8ZVkt7vs6Jb95NMgoGY4As7gb7DqmulsH, https://lh5.googleusercontent.com/p/AF1QipPH95nEXFlo3PPVkOQCmZMfubGAlgfBQUmpcY7Q, https://lh5.googleusercontent.com/p/AF1QipOkGCI43UnykrSUnZVZE625UyAU9nqyU52_j-ZN, https://lh5.googleusercontent.com/p/AF1QipMjbw7zjumSvt7eoPdPtaqsT85QylHzNruMLZnO, https://lh5.googleusercontent.com/p/AF1QipOJo5fbo_JrNmiX0_PjHoeXfKZSKyHswed811Zu, https://lh5.googleusercontent.com/p/AF1QipOwoBPUv2GItrYTAehXbnt-fSGlEBdKrbeWVQH2, https://lh5.googleusercontent.com/p/AF1QipNM7KUOaHf3rBKU8x3bRTE17cu4iQIcE5zxholW","3.5","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNzejdqX3JBRRAB!2m1!1s0x0:0x7e5684676b70af8b!3m1!1s2@1:CIHM0ogKEICAgICsz7j_rAE%7CCgwI6JGu8gUQsK-e6QE%7C?hl=en","","3","Should have find another hospital. There are always some rooms for improvement.","5","426","Andrew Nguyen - English (Andrew)","https://www.google.com/maps/contrib/115492892446794360114?hl=en","115492892446794360114","308","https://lh3.googleusercontent.com/a-/ALV-UjVrmZRF7xTvuOGc2ylvXl8wUsJuF8PiYGvheHnRNimVlAZOlazusg=s120-c-rp-mo-ba6-br100",,"0x0:0x7e5684676b70af8b","2024-05-06 07:30:50.68612+00","https://www.google.com/maps/place/Happiness+International+Hospital/@10.8682589,106.6423653,13z/data=!4m12!1m2!2m1!1zYuG7h25oIHZp4buHbiBiw6xuaCBkxrDGoW5n!3m8!1s0x3175280497ad85b1:0x7e5684676b70af8b!8m2!3d10.8682589!4d106.7144631!9m1!1b1!15sChti4buHbmggdmnhu4duIGLDrG5oIGTGsMahbmdaHSIbYuG7h25oIHZp4buHbiBiw6xuaCBkxrDGoW5nkgEIaG9zcGl0YWyaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVTkxOMkpsWW5oblJSQULgAQA!16s%2Fg%2F1tsym80h?entry=ttu","most_relevant","English (United States)"
"8079676","result","6","9103609276495081355","ChdDSUhNMG9nS0VJQ0FnSUMtbjhxZHZnRRAB","f","en","Google","ChIJsYWtlwQodTERi69wa2eEVn4","Happiness International Hospital","a year ago","2022-11-17 08:46:25.487033+00","","3.5","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUMtbjhxZHZnRRAB!2m1!1s0x0:0x7e5684676b70af8b!3m1!1s2@1:CIHM0ogKEICAgIC-n8qdvgE%7CCgwI4enXmwYQqJGe6AE%7C?hl=en","","5","My wife and I are very happy with our experience in giving birth with hang phuc hospital and the Drs and Nurse there. They are patient, kind and nice & not forceful when it comes to add-ons and provide helpful suggestions. Thank you once again for taking care of us and pray that God will take care of the staff there as they take care of us. 😊","1","426","Michaelangelo His","https://www.google.com/maps/contrib/107374091464420293966?hl=en","107374091464420293966","10","https://lh3.googleusercontent.com/a-/ALV-UjWCSSyKhGs9CHIvkFXHKHz0OObwaA6ahxGftsqciQqodQzZD8Ub=s120-c-rp-mo-br100",,"0x0:0x7e5684676b70af8b","2024-05-06 07:30:51.134981+00","https://www.google.com/maps/place/Happiness+International+Hospital/@10.8682589,106.6423653,13z/data=!4m12!1m2!2m1!1zYuG7h25oIHZp4buHbiBiw6xuaCBkxrDGoW5n!3m8!1s0x3175280497ad85b1:0x7e5684676b70af8b!8m2!3d10.8682589!4d106.7144631!9m1!1b1!15sChti4buHbmggdmnhu4duIGLDrG5oIGTGsMahbmdaHSIbYuG7h25oIHZp4buHbiBiw6xuaCBkxrDGoW5nkgEIaG9zcGl0YWyaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVTkxOMkpsWW5oblJSQULgAQA!16s%2Fg%2F1tsym80h?entry=ttu","most_relevant","English (United States)"
"8079677","result","7","9103609276495081355","ChdDSUhNMG9nS0VJQ0FnSURCdU5qMGtBRRAB","f","en","Google","ChIJsYWtlwQodTERi69wa2eEVn4","Happiness International Hospital","a year ago","2023-01-11 05:49:51.37049+00","","3.5","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURCdU5qMGtBRRAB!2m1!1s0x0:0x7e5684676b70af8b!3m1!1s2@1:CIHM0ogKEICAgIDBuNj0kAE%7CCgwI_5v5nQYQkPXUsAE%7C?hl=en","","1","Avoid if you can. We were prescribed a procedure, and on the day we came, it turns out the procedure is not needed anymore. Guess what: we still have to pay for it. They already charged the money on the card on the day of the prescription, so we have no recourse. A well orchestrated scam. A few words on the morning we spent there: nurses are overall uncooperative, doctors say something, then nurse comes and refuse to execute, then another doctor comes and contradict the first doctor, then rinse and rewind, the whole morning, a mess, and a waste of everybody's time. Special mention to Dr. Riche who prescribed it all: unnecessary hospitalization, procedure that never happened, and had no problem telling us ""a package is a package"" to justify that we pay it all regardless.","4","426","Nono Boulangero","https://www.google.com/maps/contrib/101661768227320779720?hl=en","101661768227320779720","24","https://lh3.googleusercontent.com/a-/ALV-UjVWNoaBG1vV-A9lYq6c96aQPenlM3nht6gN2aZt5Mvs-NLOE7qC=s120-c-rp-mo-br100",,"0x0:0x7e5684676b70af8b","2024-05-06 07:30:51.575865+00","https://www.google.com/maps/place/Happiness+International+Hospital/@10.8682589,106.6423653,13z/data=!4m12!1m2!2m1!1zYuG7h25oIHZp4buHbiBiw6xuaCBkxrDGoW5n!3m8!1s0x3175280497ad85b1:0x7e5684676b70af8b!8m2!3d10.8682589!4d106.7144631!9m1!1b1!15sChti4buHbmggdmnhu4duIGLDrG5oIGTGsMahbmdaHSIbYuG7h25oIHZp4buHbiBiw6xuaCBkxrDGoW5nkgEIaG9zcGl0YWyaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVTkxOMkpsWW5oblJSQULgAQA!16s%2Fg%2F1tsym80h?entry=ttu","most_relevant","English (United States)"
"8079678","result","8","9103609276495081355","ChZDSUhNMG9nS0VJQ0FnSUN3aHNuYmZ3EAE","t","en","Google","ChIJsYWtlwQodTERi69wa2eEVn4","Happiness International Hospital","7 years ago","2017-03-23 01:06:21.992+00","https://lh5.googleusercontent.com/p/AF1QipNh44INc34gN8noMgO3IYSBBL1UZFMVm9dC9jyg, https://lh5.googleusercontent.com/p/AF1QipMehJh93hZiN_8Uxfya0fovL2jiHAqOvzks6MEO, https://lh5.googleusercontent.com/p/AF1QipMMiKVyMO5mT3Zb6_uiu2MGD-ECc5BOOW8O301G","3.5","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUN3aHNuYmZ3EAE!2m1!1s0x0:0x7e5684676b70af8b!3m1!1s2@1:CIHM0ogKEICAgICwhsnbfw%7CCgwIysTMxgUQwJy8zgE%7C?hl=en","","5","Built on 2007, this service hospital absolutely satisfy client.","1","426","Hưng DTD","https://www.google.com/maps/contrib/101110231114052488033?hl=en","101110231114052488033","611","https://lh3.googleusercontent.com/a-/ALV-UjXjGatT2P4IYf8bDza31NizxcAblSbcyCvFZyeAzmWOpOgR58SvuQ=s120-c-rp-mo-ba6-br100",,"0x0:0x7e5684676b70af8b","2024-05-06 07:30:52.060849+00","https://www.google.com/maps/place/Happiness+International+Hospital/@10.8682589,106.6423653,13z/data=!4m12!1m2!2m1!1zYuG7h25oIHZp4buHbiBiw6xuaCBkxrDGoW5n!3m8!1s0x3175280497ad85b1:0x7e5684676b70af8b!8m2!3d10.8682589!4d106.7144631!9m1!1b1!15sChti4buHbmggdmnhu4duIGLDrG5oIGTGsMahbmdaHSIbYuG7h25oIHZp4buHbiBiw6xuaCBkxrDGoW5nkgEIaG9zcGl0YWyaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVTkxOMkpsWW5oblJSQULgAQA!16s%2Fg%2F1tsym80h?entry=ttu","most_relevant","English (United States)"
"8079679","result","9","9103609276495081355","ChZDSUhNMG9nS0VJQ0FnSURheXNMaEh3EAE","f","en","Google","ChIJsYWtlwQodTERi69wa2eEVn4","Happiness International Hospital","2 years ago","2021-08-18 17:58:44.992228+00","","3.5","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURheXNMaEh3EAE!2m1!1s0x0:0x7e5684676b70af8b!3m1!1s2@1:CIHM0ogKEICAgIDaysLhHw%7CCgwI1JT1iAYQoOWQ2QM%7C?hl=en","","4","The overall service is ok. We were happy with our doctor, Dr. Hồ Nguyên Tiến, who guided us through the procedure from pregnancy to delivery and made us feel safe. Highly recommend Dr Tiến. However, my husband and I were not satisfied with the hospital’s pediatrician service for newborn. No clear nor proper explanation about baby’s vaccines and procedures, about must-do tests and optional tests for a new born. My husband is not Vietnamese and I had to do the translation for nurses many times right after delivery. For pediatricians, I recommend Dr Vinh and Dr Thien An; they are experienced, dedicated, and English speaking pediatricians. Also, if you need something while at the hospital, always ask for it. I had to ask for a baby’s vaccination tracking book in English because initially they only provided the Vietnamese book.","4","426","Minh-Phuong Vu","https://www.google.com/maps/contrib/101503528273841632228?hl=en","101503528273841632228","3","https://lh3.googleusercontent.com/a-/ALV-UjVKIc73_EiuDsQEHcsf700_R7kF4jg4eI6qYN_LcfVy3Mig46cM=s120-c-rp-mo-br100",,"0x0:0x7e5684676b70af8b","2024-05-06 07:30:52.561583+00","https://www.google.com/maps/place/Happiness+International+Hospital/@10.8682589,106.6423653,13z/data=!4m12!1m2!2m1!1zYuG7h25oIHZp4buHbiBiw6xuaCBkxrDGoW5n!3m8!1s0x3175280497ad85b1:0x7e5684676b70af8b!8m2!3d10.8682589!4d106.7144631!9m1!1b1!15sChti4buHbmggdmnhu4duIGLDrG5oIGTGsMahbmdaHSIbYuG7h25oIHZp4buHbiBiw6xuaCBkxrDGoW5nkgEIaG9zcGl0YWyaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVTkxOMkpsWW5oblJSQULgAQA!16s%2Fg%2F1tsym80h?entry=ttu","most_relevant","English (United States)"
"8079680","result","10","9103609276495081355","ChdDSUhNMG9nS0VJQ0FnSUNPeVphbHpRRRAB","t","en","Google","ChIJsYWtlwQodTERi69wa2eEVn4","Happiness International Hospital","a year ago","2022-06-13 11:16:38.618998+00","","3.5","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNPeVphbHpRRRAB!2m1!1s0x0:0x7e5684676b70af8b!3m1!1s2@1:CIHM0ogKEICAgICOyZalzQE%7CCgwIlrmclQYQ8NGUpwI%7C?hl=en","","1","If you don’t provide the specific treatment, you should clarify first through the phone when I was making the appointment! Not until we took our long way there and was ready for the treatment but then was rejected by you. Such a waste of time getting there. The staff didn’t even come to us and explain the situation but just let us wait and wait and wait until we asked. It’s a very disappointing experience.","8","426","Yichun","https://www.google.com/maps/contrib/113314026973980970796?hl=en","113314026973980970796","16","https://lh3.googleusercontent.com/a/ACg8ocKeP5LyxGZlfaNLV2h64tKuTFhb6B8v_IpnOYTaRajrSbMOhncF=s120-c-rp-mo-ba2-br100",,"0x0:0x7e5684676b70af8b","2024-05-06 07:30:53.000886+00","https://www.google.com/maps/place/Happiness+International+Hospital/@10.8682589,106.6423653,13z/data=!4m12!1m2!2m1!1zYuG7h25oIHZp4buHbiBiw6xuaCBkxrDGoW5n!3m8!1s0x3175280497ad85b1:0x7e5684676b70af8b!8m2!3d10.8682589!4d106.7144631!9m1!1b1!15sChti4buHbmggdmnhu4duIGLDrG5oIGTGsMahbmdaHSIbYuG7h25oIHZp4buHbiBiw6xuaCBkxrDGoW5nkgEIaG9zcGl0YWyaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVTkxOMkpsWW5oblJSQULgAQA!16s%2Fg%2F1tsym80h?entry=ttu","most_relevant","English (United States)"
